id,name,code,parentId,geonameId,latitude,longitude,population,elevation
KE.53,Vihiga,53,KE,7667638,0.072,34.712,554622,
KE.30,Lamu,30,KE,7667643,-2.28,40.9,11539,
KE.31,Machakos,31,KE,7667644,-1.282,37.408,198584,
KE.32,Makueni,32,KE,7667645,-2.222,37.872,884527,
KE.14,Marakwet District,14,KE,7667646,0.99,35.55,369998,
KE.47,Taita Taveta,47,KE,7667652,-3.4,38.37,284657,
KE.19,Kajiado,19,KE,7667657,-2.131,36.878,687312,
KE.44,Nyeri,44,KE,7667661,-0.42,36.95,693558,
KE.17,Homa Bay,17,KE,7667665,-0.666,34.481,963794,
KE.11,Bomet,11,KE,7667666,-0.79,35.35,724186,
KE.36,Migori,36,KE,7667678,-0.982,34.409,128579,
KE.39,Nakuru,39,KE,7668902,-0.48402,36.17126,163325,
KE.41,Narok,41,KE,7668904,-1.24076,35.7356,8592,
KE.42,Nyamira District,42,KE,7806857,-0.75,35,598252,
KE.40,Nandi,40,KE,8051212,0.055,35.193,752965,
KG.08,Osh,08,KG,1346798,40,73,999576,
KG.09,Batken,09,KG,1463580,39.83333,71,4288,
KG.06,Talas,06,KG,1527297,42.33333,72,21653,
KG.04,Naryn,04,KG,1527590,41.43333,75.96667,269651,
KG.07,Issyk-Kul,07,KG,1528260,42,78,4372,
KG.01,Bishkek,01,KG,1528334,42.86667,74.6,896259,
KG.03,Jalal-Abad,03,KG,1529778,41.5,72.5,9363,
KG.02,Chuy,02,KG,1538652,42.41667,74.5,79438,
KG.10,Osh City,10,KG,10300944,40.54446,72.79387,2819,
KH.12,Pursat,12,KH,1821301,12.33333,103.66667,495776,
KH.29,Battambang,29,KH,1821310,12.91667,103.08333,136523,
KH.19,Takeo,19,KH,1821939,10.91667,104.83333,963747,
KH.18,Svay Rieng,18,KH,1821992,11.16667,105.83333,482785,
KH.17,Stung Treng,17,KH,1822028,13.75,106.25,29665,
KH.27,Otar Meanchey,27,KH,1822210,14.16667,103.5,185443,
KH.24,Siem Reap,24,KH,1822213,13.5,104,843191,
KH.23,Ratanakiri,23,KH,1822449,13.83333,107.11667,13526,
KH.14,Prey Veng,14,KH,1822609,11.36667,105.46667,947357,
KH.13,Preah Vihear,13,KH,1822676,13.75,105,153124,
KH.22,Phnom Penh,22,KH,1830103,11.57489,104.91394,231725,
KH.30,Pailin,30,KH,1830206,12.86667,102.6,7482,
KH.10,Mondolkiri,10,KH,1830306,12.75,107,6811,
KH.09,Kratie,09,KH,1830563,12.66667,106.08333,318523,
KH.26,Kep,26,KH,1830937,10.5125,104.31667,428,
KH.08,Koh Kong,08,KH,1831037,11.5,103.5,139722,
KH.07,Kandal,07,KH,1831095,11.41667,105,126585,
KH.21,Kampot,21,KH,1831111,10.83333,104.33333,627884,
KH.05,Kampong Thom,05,KH,1831124,12.83333,105,78398,
KH.04,Kampong Speu,04,KH,1831132,11.5,104.33333,777582,
KH.03,Kampong Chhnang,03,KH,1831166,12.16667,104.55,55671,
KH.02,Kampong Cham,02,KH,1831172,12.05,105.25,168694,
KH.28,Preah Sihanouk,28,KH,1899262,10.66667,103.75,243967,
KH.25,Banteay Meanchey,25,KH,1899273,13.75,103,67833,
KH.31,Tboung Khmum,31,KH,7647525,11.98,105.65,755,
KI.01,Gilbert Islands,01,KI,2110215,1.42,172.984,83683,
KI.02,Line Islands,02,KI,4030940,1.942,-157.475,889,
KI.03,Phoenix Islands,03,KI,7521379,-2.808,-171.678,41,
KM.03,Moheli,03,KM,921780,-12.34268,43.73623,38,
KM.02,Grande Comore,02,KM,921882,-11.58333,43.33333,345513,
KM.01,Anjouan,01,KM,922001,-12.25,44.41667,27255,
KN.15,Trinity Palmetto Point,15,KN,3575114,17.30667,-62.76374,1692,
KN.13,Middle Island,13,KN,3575164,17.35,-62.8,245,
KN.12,Saint Thomas Lowland,12,KN,3575165,17.16667,-62.6,1791,
KN.11,Saint Peter Basseterre,11,KN,3575168,17.31667,-62.71667,2262,
KN.10,Saint Paul Charlestown,10,KN,3575171,17.13456,-62.61473,1538,
KN.09,Saint Paul Capesterre,09,KN,3575172,17.4,-62.83333,1882,
KN.08,Saint Mary Cayon,08,KN,3575173,17.35,-62.73333,2994,
KN.07,Saint John Figtree,07,KN,3575175,17.11667,-62.6,29,
KN.06,Saint John Capesterre,06,KN,3575176,17.38333,-62.8,2859,
KN.05,Saint James Windwa,05,KN,3575177,17.16667,-62.56667,1529,
KN.04,Saint George Gingerland,04,KN,3575179,17.13333,-62.56667,2568,
KN.03,Saint George Basseterre,03,KN,3575180,17.29732,-62.70613,1292,
KN.02,Saint Anne Sandy Point,02,KN,3575183,17.36667,-62.83333,2849,
KN.01,Christ Church Nichola Town,01,KN,3575476,17.35,-62.76667,181,
KP.12,Pyongyang,12,KP,1871856,39.08333,125.83333,2514692,
KP.15,South Pyongan,15,KP,1871952,39.5,126.16667,451696,
KP.11,P'yongan-bukto,11,KP,1871954,40.05,125.26667,2728662,
KP.09,Kangwon-do,09,KP,1876101,38.73333,127.45,1477582,
KP.06,Hwanghae-namdo,06,KP,1876884,38.2,125.53333,231485,
KP.07,Hwanghae-bukto,07,KP,1876888,38.56667,126.3,2113672,
KP.03,Hamgyong-namdo,03,KP,1877450,40.23333,127.75,36613,
KP.13,Yanggang-do,13,KP,2039332,41.2,128.2,719269,
KP.17,Hamgyong-bukto,17,KP,2044245,41.83333,129.41667,2327362,
KP.01,Chagang-do,01,KP,2045265,40.75,126.5,129983,
KP.18,Rason,18,KP,2054927,42.33611,130.36639,196954,
KR.21,Ulsan,21,KR,1833742,35.56667,129.26667,116369,
KR.19,Daejeon,19,KR,1835224,36.33333,127.41667,1539154,
KR.15,Daegu,15,KR,1835327,35.8,128.55,2527566,
KR.11,Seoul,11,KR,1835847,37.58333,127,1349312,
KR.10,Busan,10,KR,1838519,35.13333,129.05,3525913,
KR.14,Gyeongsangbuk-do,14,KR,1841597,36.33333,128.75,278787,
KR.13,Gyeonggi-do,13,KR,1841610,37.6,127.25,1293,
KR.18,Gwangju,18,KR,1841808,35.16667,126.91667,1471324,
KR.06,Gangwon-do,06,KR,1843125,37.75,128.25,1542147,
KR.12,Incheon,12,KR,1843561,37.46178,126.70017,29898,
KR.17,Chungcheongnam-do,17,KR,1845105,36.5,127,23319,
KR.05,North Chungcheong,05,KR,1845106,36.82153,127.65685,1578934,
KR.16,Jeollanam-do,16,KR,1845788,34.75,127,192324,
KR.03,Jeollabuk-do,03,KR,1845789,35.75,127.25,1871747,
KR.01,Jeju-do,01,KR,1846265,33.41667,126.5,64771,
KR.20,Gyeongsangnam-do,20,KR,1902028,35.25,128.25,334443,
KR.22,Sejong-si,22,KR,8394437,36.59296,127.29239,122263,
KW.08,Hawalli,08,KW,285628,29.3,48.05,714876,
KW.02,Al Asimah,02,KW,285788,29.33333,47.91667,5111,
KW.05,Muhafazat al Jahra',05,KW,285798,29.5,47.5,37316,
KW.07,Al Farwaniyah,07,KW,285816,29.25,47.91667,64375,
KW.04,Al Ahmadi,04,KW,285841,28.91667,48,43923,
KW.09,Mubarak al Kabir,09,KW,7733358,29.225,48.05,223716,
KY.10346796,George Town,10346796,KY,10346796,19.28908,-81.36981,2774,
KY.10375968,West Bay,10375968,KY,10375968,19.38039,-81.38869,11269,
KY.10375969,Bodden Town,10375969,KY,10375969,19.2821,-81.25797,1341,
KY.10375970,North Side,10375970,KY,10375970,19.34824,-81.20849,1437,
KY.10375971,East End,10375971,KY,10375971,19.29976,-81.11052,1369,
KY.10375972,Sister Island,10375972,KY,10375972,19.72195,-79.78958,2547,
KZ.07,Batys Qazaqstan,07,KZ,607847,49.83333,50.66667,618261,
KZ.09,Mangghystau,09,KZ,608879,44,54,59676,
KZ.06,Atyrau,06,KZ,609862,47,52,556388,
KZ.04,Aqtoebe,04,KZ,610688,48.58333,58.58333,79736,
KZ.15,East Kazakhstan,15,KZ,1517381,48.83333,81.5,1464269,
KZ.03,Aqmola,03,KZ,1518003,51.83333,69.91667,733113,
KZ.16,North Kazakhstan,16,KZ,1519367,54.33333,69.5,57943,
KZ.11,Pavlodar Region,11,KZ,1520239,52.08333,76.25,75564,
KZ.14,Qyzylorda,14,KZ,1521406,45,65,72799,
KZ.13,Qostanay,13,KZ,1521671,51.5,64,88227,
KZ.12,Karaganda,12,KZ,1523401,48.25,71,1363638,
KZ.17,Zhambyl,17,KZ,1524444,44.33333,72.08333,171645,
KZ.10,South Kazakhstan,10,KZ,1524787,43.25,68.66667,28948,
KZ.02,Almaty,02,KZ,1526395,43.26667,76.9,1472866,
KZ.01,Almaty Oblysy,01,KZ,1537162,44.5,78,1949837,
KZ.1537272,Shymkent,1537272,KZ,1537272,42.31667,69.58333,1,
KZ.08,Baikonur,08,KZ,1538316,45.65,63.28333,36175,
KZ.05,Nur-Sultan,05,KZ,1538317,51.13333,71.43333,835153,
LA.14,Xiangkhoang,14,LA,1652077,19.46667,103.5,3757,
LA.13,Xiagnabouli,13,LA,1652210,18.5,101.5,3822,
LA.27,Vientiane,27,LA,1652238,18.75,102.41667,388833,
LA.20,Savannahkhet,20,LA,1653315,16.5,105.75,769177,
LA.19,Salavan,19,LA,1653333,15.75,106.25,3366,
LA.18,Phongsali,18,LA,1653893,21.75,102.33333,1999,
LA.07,Oudomxai,07,LA,1654491,20.16667,101.5,2753,
LA.17,Louangphabang,17,LA,1655558,20.25,102.66667,4712,
LA.16,Loungnamtha,16,LA,1655561,20.91667,101.33333,151,
LA.15,Khammouan,15,LA,1656538,17.5,105.33333,3588,
LA.03,Houaphan,03,LA,1657114,20.5,104,286383,
LA.02,Champasak,02,LA,1657818,14.75,106,5756,
LA.01,Attapu,01,LA,1665045,14.66667,107,1143,
LA.26,Xekong,26,LA,1904615,15.5,107,836,
LA.22,Bokeo,22,LA,1904616,20.5,100.5,1497,
LA.23,Bolikhamsai,23,LA,1904617,18.5,104.33333,2149,
LA.24,Vientiane Prefecture,24,LA,1904618,18.08333,102.66667,698254,
LA.28,Xaisomboun,28,LA,11395958,18.90271,103.09467,85,
LB.05,Mont-Liban,05,LB,273607,33.91667,35.66667,1679229,
LB.04,Beyrouth,04,LB,276780,33.88333,35.5,25,
LB.09,Liban-Nord,09,LB,278297,34.33333,35.91667,899339,
LB.06,South Governorate,06,LB,279894,33.41667,35.33333,5,
LB.08,Beqaa,08,LB,280282,33.66667,35.83333,75,
LB.07,Nabatiye,07,LB,444191,33.25,35.5,92,
LB.10,Aakkar,10,LB,6201370,34.53333,36.16667,198174,
LB.11,Baalbek-Hermel,11,LB,6201371,34.20833,36.3,157,
LC.10,Vieux-Fort,10,LC,3576413,13.78407,-60.96588,15132,
LC.09,Soufriere,09,LC,3576441,13.84541,-61.02493,7935,
LC.08,Micoud,08,LC,3576567,13.82041,-60.94563,16143,
LC.07,Laborie,07,LC,3576662,13.7867,-61.00309,7185,
LC.06,Gros-Islet,06,LC,3576685,14.05366,-60.94494,25,
LC.05,Dennery,05,LC,3576764,13.92507,-60.91919,13179,
LC.04,Choiseul,04,LC,3576794,13.80157,-61.02819,5933,
LC.03,Castries,03,LC,3576810,13.98404,-60.97,684,
LC.01,Anse-la-Raye,01,LC,3576891,13.91207,-61.01566,6394,
LC.12,Canaries,12,LC,11351387,13.90466,-61.06326,1862,
LI.11,Vaduz,11,LI,3042031,47.14539,9.52655,5197,
LI.10,Triesenberg,10,LI,3042034,47.12663,9.55962,2689,
LI.09,Triesen,09,LI,3042036,47.08381,9.55517,471,
LI.08,Schellenberg,08,LI,3042038,47.23431,9.55103,14,
LI.07,Schaan,07,LI,3042042,47.17433,9.52401,5748,
LI.06,Ruggell,06,LI,3042047,47.24502,9.53323,1862,
LI.05,Planken,05,LI,3042050,47.18015,9.55994,377,
LI.04,Mauren,04,LI,3042056,47.21513,9.55898,3626,
LI.03,Gamprin,03,LI,3042063,47.21986,9.50995,1268,
LI.02,Eschen,02,LI,3042069,47.20178,9.53588,48,
LI.01,Balzers,01,LI,3042074,47.0677,9.50408,4447,
LK.36,Western,36,LK,1223421,6.83333,80.08333,582171,
LK.35,Uva,35,LK,1225265,6.98472,81.05639,12598,
LK.34,Southern,34,LK,1227618,6.16667,80.75,2464732,
LK.33,Sabaragamuwa,33,LK,1228435,6.75,80.5,191888,
LK.32,North Western,32,LK,1232860,7.75,80.16667,23775,
LK.30,North Central,30,LK,1232870,8.33333,80.5,1259567,
LK.29,Central,29,LK,1249296,7.33333,80.75,2558716,
LK.38,Northern Province,38,LK,7671049,9.16667,80.41667,158762,
LK.37,Eastern Province,37,LK,8133521,8.60614,81.20201,15,
LR.10,Sinoe,10,LR,2273898,5.33333,-8.76667,14932,
LR.09,Nimba,09,LR,2274688,6.81667,-8.78333,46226,
LR.14,Montserrado,14,LR,2274890,6.5,-10.56667,114486,
LR.13,Maryland,13,LR,2275099,4.75,-7.75,13644,
LR.20,Lofa,20,LR,2275344,8.03333,-9.85,339112,
LR.19,Grand Gedeh,19,LR,2276622,5.96667,-8.2,14861,
LR.12,Grand Cape Mount,12,LR,2276627,7.13333,-11.05,12955,
LR.11,Grand Bassa,11,LR,2276630,6.23333,-9.83333,224839,
LR.01,Bong,01,LR,2278292,6.96667,-9.63333,328919,
LR.15,Bomi,15,LR,2278324,6.73333,-10.81667,84119,
LR.16,Grand Kru,16,LR,2588490,4.78333,-8.21667,5716,
LR.17,Margibi,17,LR,2588491,6.55,-10.31667,199689,
LR.18,River Cess,18,LR,2588492,5.91667,-9.36667,72,
LR.21,Gbarpolu,21,LR,2593119,7.36667,-10.31667,83758,
LR.22,River Gee,22,LR,2593120,5.31667,-7.8,66789,
LS.19,Thaba-Tseka,19,LS,932011,-29.56667,28.6,158144,
LS.18,Quthing,18,LS,932184,-30.36667,28,2288,
LS.17,Qacha's Nek,17,LS,932219,-30,28.75,71876,
LS.16,Mokhotlong,16,LS,932418,-29.21667,29.03333,14944,
LS.15,Mohale's Hoek District,15,LS,932439,-30.06667,27.8,174924,
LS.14,Maseru,14,LS,932506,-29.58333,27.83333,316155,
LS.13,Mafeteng,13,LS,932615,-29.8041,27.50262,35161,
LS.12,Leribe,12,LS,932700,-29.03651,28.25266,414314,
LS.11,Butha-Buthe,11,LS,932888,-28.8,28.56667,18848,
LS.10,Berea,10,LS,932932,-29.16667,27.91667,66863,
LT.56,Alytus,56,LT,864389,54.16667,24.16667,149879,
LT.57,Kaunas,57,LT,864477,55.16667,24,58741,
LT.58,Klaipeda County,58,LT,864478,55.66667,21.33333,329146,
LT.59,Marijampole County,59,LT,864479,54.75,23.25,15497,
LT.60,Panevezys,60,LT,864480,55.91667,24.83333,23882,
LT.61,Siauliai,61,LT,864481,56,23.33333,28587,
LT.62,Taurage County,62,LT,864482,55.33333,22.5,14683,
LT.63,Telsiai,63,LT,864483,56.08333,22.16667,145564,
